neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,shrinkage_reported,shrinkage_corrected,slicing_thickness,min_age,max_age,min_weight,max_weight,reference_doi,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,physical_integrity
86981,H16-06-004-01-13-03_539990522_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,37,37,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86991,H16-06-008-01-20-05_559391889_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86992,H16-06-008-01-24-03_554337660_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86993,H16-06-008-01-25-03_606834575_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86994,H16-06-008-01-26-04_601947670_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86995,H16-06-008-01-31-01_585893391_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86996,H16-06-008-01-31-06_563819082_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
102567,H16-06-009-01-01-03-05_673459567_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,48,48,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
102401,H17-03-011-11-04-05_650978964_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,30,30,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,occipital,middle temporal gyrus,principal cell,spiny,not reported,dendrites & axon moderate
102402,H17-03-011-11-09-04_648981937_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,30,30,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,occipital,middle temporal gyrus,principal cell,spiny,not reported,dendrites & axon moderate
102584,H17-03-013-11-08-03_689594739_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,41,41,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"superior frontal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
102585,H17-03-013-11-08-04_692297214_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,41,41,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"superior frontal gyrus, layer 2-3, right",interneuron,aspiny,not reported,"dendrites moderate, axon incomplete"
102586,H17-06-003-11-03-02_700233253_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,23,23,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
102587,H17-06-003-11-03-03_694168884_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,23,23,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",interneuron,aspiny,not reported,"dendrites moderate, axon incomplete"
87029,H17-06-003-11-05-01_605485079_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,23,23,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 1, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87030,H17-06-003-11-05-04_605872321_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,23,23,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 1, right",interneuron,aspiny,not reported,"dendrites complete, axon incomplete"
87031,H17-06-003-12-05-01_595950371_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,23,23,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 1, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87032,H17-06-004-11-05-04_599474134_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,71,71,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,parietal,"middle temporal gyrus, layer 2, left",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87033,H17-06-004-11-05-05_605857665_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,71,71,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,parietal,"middle temporal gyrus, layer 2, left",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87034,H17-06-004-11-05-06_605851449_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,71,71,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,parietal,"middle temporal gyrus, layer 2, left",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87035,H17-06-005-12-10-03_605871360_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 2, left",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87036,H17-06-005-12-10-04_603514449_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 2, left",interneuron,aspiny,not reported,"dendrites complete, axon incomplete"
87037,H17-06-005-12-10-07_605485535_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 2, left",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
87038,H17-06-005-12-12-03_603514493_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 2, left",interneuron,aspiny,not reported,"dendrites complete, axon incomplete"
102403,H17-06-005-12-15-01_605485782_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,occipital,middle temporal gyrus,interneuron,aspiny,not reported,dendrites & axon complete
102589,H17-06-005-12-15-03_712844902_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,38,38,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
162144,689370040_transformed,allen,"this reconstruction is transcriptomically related to l3-5 rorb col22a1. found almost entirely in deep l3 and along the l3/l4 border. they have very sparse dendritic branching. the primary apical dendrite branched near the soma and extended just one or two branches into superficial layers. exhibited very high input resistance, showed a smaller amount of sag than carm1p1 neurons.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 3b",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162124,695494556_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,31,31,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162140,695521538_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,31,31,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162129,695546566_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,31,31,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162166,695557339_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,31,31,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162137,701072592_transformed,allen,"this reconstruction is transcriptomically related to l3-5 rorb col22a1. found almost entirely in deep l3 and along the l3/l4 border. they have very sparse dendritic branching. the primary apical dendrite branched near the soma and extended just one or two branches into superficial layers. exhibited very high input resistance, showed a smaller amount of sag than carm1p1 neurons.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 2d, angles",63,not reported,,350,22,22,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 3b",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162175,712887031_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,68,68,not reported,not reported,10.1101/2020.03.31.018820,neocortex,frontal,"medial frontal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162168,716918890_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,68,68,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162202,716929071_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,male,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,68,68,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162183,720828444_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,23,23,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2, superior temporal gyrus",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162205,720850977_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,23,23,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2, superior temporal gyrus",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162136,720862326_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,23,23,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2, superior temporal gyrus",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162153,720871158_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,23,23,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2, superior temporal gyrus",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162164,758323401_transformed,allen,"this reconstruction is transcriptomically related to l2-4 linc00507 glp2r. found primarily in upper l3, with some neurons found in l2. glp2r neurons were found just deeper than ltk neurons, primarily in upper l3. they tended to have fewer dendritic branches for their longer apical extent, and often had a distinct apical tuft in l1. glp2r neurons exhibited ltk-like electrophysiology, lacking adaptation and higher input resistance, but differed from ltk neurons in that they had pronounced sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,51,51,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 3a",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162133,758816993_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,51,51,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162114,758967755_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,51,51,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162145,758996848_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,51,51,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162171,767415421_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,60,60,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162138,767422070_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,60,60,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162197,720878801_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,23,23,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2, superior temporal gyrus",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
